"10906","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10906.jpg","HURST STREET, HERNE HILL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10906","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10906_DSC_0094A copy.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10906_DSC_0094A_copy","https://boroughphotos.org/lambeth//?p=42810"
"10907","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10907.jpg","HURST STREET, HERNE HILL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10907","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10907_DSC_0096A copy.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10907_DSC_0096A_copy","https://boroughphotos.org/lambeth//?p=42811"
"10932","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10932.jpg","MOORLANDS ESTATE, LOUGHBOROUGH PARK, LOUGHBOROUGH JUNCTION","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10932","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10932_DSC_0019_2A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10932_DSC_0019_2A","https://boroughphotos.org/lambeth//?p=42836"
"10935","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10935.jpg","MOORLANDS ESTATE, LOUGHBOROUGH PARK, LOUGHBOROUGH JUNCTION","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10935","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10935_DSC_0015.JPG","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10935_DSC_0015","https://boroughphotos.org/lambeth//?p=42839"
"10937","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10937.jpg","MOORLANDS ESTATE, LOUGHBOROUGH JUNCTION","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10937","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10937_DSC_0007A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10937_DSC_0007A","https://boroughphotos.org/lambeth//?p=42841"
"10956","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220823 Folder\Links\10956.jpg","MYATT’S FIELDS NORTH ESTATE PROPOSAL, BRIXTON NORTH","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10956","None","None","https://boroughphotos.org/lambeth//?p=42860"
"10957","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10957.jpg","MYATTS FIELDS ESTATE BOILER HOUSE, AKERMAN RD, BRIXTON NORTH","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10957","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10957_myatts-field-case-study-4_1920x1080 boiler house now.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10957_myatts-field-case-study-4_1920x1080_boiler_house_now","https://boroughphotos.org/lambeth//?p=42861"
"10958","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10958.jpg","MYATTS FIELDS ESTATE BOILER HOUSE, AKERMAN RD, BRIXTON NORTH","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10958","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10958_DSC_0002_1.JPG","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10958_DSC_0002_1","https://boroughphotos.org/lambeth//?p=42862"
"10993","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10993.jpg","STOCKWELL PARK ESTATE, BRIXTON","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10993","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10993_DSC_0049.JPG","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10993_DSC_0049","https://boroughphotos.org/lambeth//?p=42897"
"11002","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\11002.jpg","CROSBY WALK, TULSE HILL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/11002","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\11002_DSC_0062B copy.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/11002_DSC_0062B_copy","https://boroughphotos.org/lambeth//?p=42906"
"11003","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\11003.jpg","CHILDREN’S CENTRE, TULSE HILL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/11003","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\11003_DSC_0055.JPG","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/11003_DSC_0055","https://boroughphotos.org/lambeth//?p=42907"
"12234","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\12234.jpg","CENTRAL HILL ESTATE, UPPER NORWOOD","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/12234","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\12234_DSC_0010A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/12234_DSC_0010A","https://boroughphotos.org/lambeth//?p=44126"
"13113","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\13113.jpg","SOUTHWYCK HOUSE, MOORLANDS ESTATE, BRIXTON","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/13113","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\13113_DSC_0006A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/13113_DSC_0006A","https://boroughphotos.org/lambeth//?p=45001"
"13922","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\13922.jpg","MYATT’S FIELDS PHASE B HOUSING, AKERMAN ROAD, BRIXTON NORTH","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/13922","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\13922_DSC_0008.JPG","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/13922_DSC_0008","https://boroughphotos.org/lambeth//?p=47322"
"14232","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\14232.jpg","MYATT’S FIELDS ESTATE, BRIXTON NORTH","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/14232","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\14232_DSC_0034.JPG","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/14232_DSC_0034","https://boroughphotos.org/lambeth//?p=52399"
"14234","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\14234.jpg","MYATT’S FIELD SOUTH, MOSTYN ROAD, BRIXTON NORTH","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/14234","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\14234_DSC_0037A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/14234_DSC_0037A","https://boroughphotos.org/lambeth//?p=52401"
"14239","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220823 Folder\Links\14239.jpg","MODEL OF STOCKWELL ESTATE, STOCKWELL/ BRIXTON","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/14239","None","None","https://boroughphotos.org/lambeth//?p=52406"
"14311","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220823 Folder\Links\14311.jpg","LAMBETH ARCHITECTS’ EXHIBITION, FESTIVAL HALL, SOUTH BANK","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/14311","None","None","https://boroughphotos.org/lambeth//?p=52734"
"14369","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\14369.jpg","CRESSINGHAM GARDENS ESTATE, TULSE HILL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/14369","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\14369_DSC_0057A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/14369_DSC_0057A","https://boroughphotos.org/lambeth//?p=52810"
